source_ip_hash,dest_ip_hash,dest_port,protocol_numeric,bytes_in,bytes_out,total_bytes,bytes_ratio,hour_of_day,day_of_week,is_weekend,is_business_hours,source_is_private,dest_is_private,source_is_internal,dest_is_internal,is_external_connection,ip_geolocation_risk,is_well_known_port,is_high_risk_port,is_high_port,is_web_port,is_ssh_port,is_database_port,port_category,is_high_volume,is_low_volume,is_upload_heavy,is_download_heavy,traffic_symmetry,has_failed_attempts,suspicious_user_agent,potential_sql_injection,potential_xss,potential_dos,repeated_connections,label
9557,6861,22,1,660,322,982,0.48787878787878786,5,4,False,False,True,True,True,True,False,2,True,False,False,False,True,False,1,False,False,False,True,0.6558044806517311,False,False,False,False,False,False,normal
827,8396,22,0,183,59,242,0.3224043715846995,2,3,False,False,False,True,False,True,True,1,True,False,False,False,True,False,1,False,False,False,True,0.487603305785124,False,False,False,False,False,True,brute_force
2180,6349,443,1,106,460,566,4.339622641509434,23,5,True,False,True,True,True,True,False,2,True,False,False,True,False,False,1,False,False,True,False,0.3745583038869258,False,False,False,False,False,False,normal
827,8396,22,0,162,83,245,0.5123456790123457,2,3,False,False,False,True,False,True,True,1,True,False,False,False,True,False,1,False,False,False,False,0.6775510204081633,False,False,False,False,False,True,brute_force
3168,7373,53,1,93,243,336,2.6129032258064515,21,4,False,False,True,True,True,True,False,2,True,False,False,False,False,False,1,False,False,True,False,0.5535714285714286,False,False,False,False,False,False,normal
3783,2541,53,1,730,263,993,0.36027397260273974,7,5,True,False,True,True,True,True,False,2,True,False,False,False,False,False,1,False,False,False,True,0.5297079556898288,False,False,False,False,False,False,normal
4012,9136,80,4,236,110,346,0.4661016949152542,1,5,True,False,False,True,False,True,True,1,True,False,False,True,False,False,1,False,False,False,True,0.6358381502890174,False,False,True,False,False,False,sql_injection
8320,8716,443,1,2199,1620,3819,0.7366984993178718,17,2,False,True,True,True,True,True,False,2,True,False,False,True,False,False,1,False,False,False,False,0.8483896307934014,False,False,False,False,False,False,normal
2947,8665,22,1,4758,245,5003,0.051492223623371164,17,4,False,True,True,True,True,True,False,2,True,False,False,False,True,False,1,False,False,False,True,0.09794123525884468,False,False,False,False,False,False,normal
8311,598,443,1,568,155,723,0.272887323943662,14,6,True,False,True,True,True,True,False,2,True,False,False,True,False,False,1,False,False,False,True,0.42876901798063627,False,False,False,False,False,False,normal
4464,2181,160,1,25,24,49,0.96,1,2,False,False,False,True,False,True,True,1,False,False,False,False,False,False,1,False,True,False,False,0.9795918367346939,False,False,False,False,False,False,port_scan
5824,4834,443,1,6,0,6,0.0,1,4,False,False,False,True,False,True,True,1,True,False,False,True,False,False,1,False,True,False,True,0.0,False,False,False,False,True,True,dos_attack
8645,6349,443,1,1276,690,1966,0.5407523510971787,13,2,False,True,True,True,True,True,False,2,True,False,False,True,False,False,1,False,False,False,False,0.7019328585961343,False,False,False,False,False,False,normal
9718,8311,443,1,145,266,411,1.8344827586206895,4,6,True,False,True,True,True,True,False,2,True,False,False,True,False,False,1,False,False,False,False,0.7055961070559611,False,False,False,False,False,False,normal
4055,3783,443,2,3252,1959,5211,0.6023985239852399,13,0,False,True,True,True,True,True,False,2,True,False,False,True,False,False,1,False,False,False,False,0.7518710420264825,False,False,False,False,False,False,normal
598,3296,53,1,2127,993,3120,0.46685472496473907,16,4,False,True,True,True,True,True,False,2,True,False,False,False,False,False,1,False,False,False,True,0.6365384615384615,False,False,False,False,False,False,normal
3558,7373,443,1,1224,1365,2589,1.1151960784313726,17,1,False,True,True,True,True,True,False,2,True,False,False,True,False,False,1,False,False,False,False,0.9455388180764774,False,False,False,False,False,False,normal
2947,9489,443,1,568,48,616,0.08450704225352113,21,6,True,False,True,True,True,True,False,2,True,False,False,True,False,False,1,False,False,False,True,0.1558441558441559,False,False,False,False,False,False,normal
4012,9136,80,4,365,291,656,0.7972602739726027,2,5,True,False,False,True,False,True,True,1,True,False,False,True,False,False,1,False,False,False,False,0.8871951219512195,True,True,True,False,False,False,sql_injection
553,5174,22,1,458,232,690,0.5065502183406113,4,4,False,False,True,True,True,True,False,2,True,False,False,False,True,False,1,False,False,False,False,0.672463768115942,False,False,False,False,False,False,normal
4464,2181,160,1,21,46,67,2.1904761904761907,1,2,False,False,False,True,False,True,True,1,False,False,False,False,False,False,1,False,True,True,False,0.6268656716417911,False,False,False,False,False,False,port_scan
6108,4720,53,1,813,45,858,0.055350553505535055,20,5,True,False,True,True,True,True,False,2,True,False,False,False,False,False,1,False,False,False,True,0.1048951048951049,False,False,False,False,False,False,normal
5824,4834,443,1,53,0,53,0.0,1,4,False,False,False,True,False,True,True,1,True,False,False,True,False,False,1,False,True,False,True,0.0,False,False,False,False,True,True,dos_attack
4464,2181,139,1,47,45,92,0.9574468085106383,1,2,False,False,False,True,False,True,True,1,False,True,False,False,False,False,1,False,True,False,False,0.9782608695652174,True,False,False,False,False,False,port_scan
8192,4555,443,2,578,385,963,0.6660899653979239,23,1,False,False,True,True,True,True,False,2,True,False,False,True,False,False,1,False,False,False,False,0.7995846313603323,False,False,False,False,False,False,normal
4770,9417,53,1,444,78,522,0.17567567567567569,5,6,True,False,True,True,True,True,False,2,True,False,False,False,False,False,1,False,False,False,True,0.29885057471264365,False,False,False,False,False,False,normal
9345,3043,80,1,1616,442,2058,0.27351485148514854,12,1,False,True,True,True,True,True,False,2,True,False,False,True,False,False,1,False,False,False,True,0.42954324586977644,False,False,False,False,False,False,normal
4445,529,80,1,3376,1572,4948,0.4656398104265403,13,4,False,True,True,True,True,True,False,2,True,False,False,True,False,False,1,False,False,False,True,0.635408245755861,False,False,False,False,False,False,normal
6780,6349,22,1,345,91,436,0.263768115942029,2,2,False,False,True,True,True,True,False,2,True,False,False,False,True,False,1,False,False,False,True,0.4174311926605505,False,False,False,False,False,False,normal
5824,4834,443,1,27,0,27,0.0,2,4,False,False,False,True,False,True,True,1,True,False,False,True,False,False,1,False,True,False,True,0.0,True,False,False,False,True,True,dos_attack
4464,2181,140,1,27,32,59,1.1851851851851851,1,2,False,False,False,True,False,True,True,1,False,False,False,False,False,False,1,False,True,False,False,0.9152542372881356,True,False,False,False,False,False,port_scan
4720,4766,22,1,511,342,853,0.6692759295499021,0,5,True,False,True,True,True,True,False,2,True,False,False,False,True,False,1,False,False,False,False,0.8018757327080891,False,False,False,False,False,False,normal
4445,3558,53,1,111,100,211,0.9009009009009009,23,0,False,False,True,True,True,True,False,2,True,False,False,False,False,False,1,False,False,False,False,0.9478672985781991,False,False,False,False,False,False,normal
9489,8311,80,2,2386,1189,3575,0.49832355406538137,13,0,False,True,True,True,True,True,False,2,True,False,False,True,False,False,1,False,False,False,True,0.6651748251748252,False,False,False,False,False,False,normal
3087,6938,443,1,385,358,743,0.9298701298701298,7,1,False,False,True,True,True,True,False,2,True,False,False,True,False,False,1,False,False,False,False,0.9636608344549125,False,False,False,False,False,False,normal
4464,2181,710,1,3,16,19,5.333333333333333,1,2,False,False,False,True,False,True,True,1,False,False,False,False,False,False,1,False,True,True,False,0.3157894736842105,True,False,False,False,False,False,port_scan
4464,2181,980,1,4,16,20,4.0,1,2,False,False,False,True,False,True,True,1,False,False,False,False,False,False,1,False,True,True,False,0.4,False,False,False,False,False,False,port_scan
6108,1025,80,1,3124,1895,5019,0.6065941101152369,15,3,False,True,True,True,True,True,False,2,True,False,False,True,False,False,1,False,False,False,False,0.755130504084479,False,False,False,False,False,False,normal
827,8396,22,0,194,93,287,0.4793814432989691,3,3,False,False,False,True,False,True,True,1,True,False,False,False,True,False,1,False,False,False,True,0.6480836236933798,False,False,False,False,False,True,brute_force
9417,8192,443,1,2438,1372,3810,0.5627563576702215,13,3,False,True,True,True,True,True,False,2,True,False,False,True,False,False,1,False,False,False,False,0.7202099737532808,False,False,False,False,False,False,normal
4012,9136,80,4,918,196,1114,0.21350762527233116,2,5,True,False,False,True,False,True,True,1,True,False,False,True,False,False,1,False,False,False,True,0.35188509874326745,False,True,True,False,False,False,sql_injection
5174,8894,443,1,145,241,386,1.6620689655172414,4,1,False,False,True,True,True,True,False,2,True,False,False,True,False,False,1,False,False,False,False,0.7512953367875648,False,False,False,False,False,False,normal
8311,2180,22,1,178,127,305,0.7134831460674157,19,2,False,False,True,True,True,True,False,2,True,False,False,False,True,False,1,False,False,False,False,0.8327868852459016,False,False,False,False,False,False,normal
827,8396,22,0,136,51,187,0.375,2,3,False,False,False,True,False,True,True,1,True,False,False,False,True,False,1,False,False,False,True,0.5454545454545454,True,False,False,False,False,True,brute_force
8272,9557,80,1,225,1559,1784,6.928888888888889,12,2,False,True,True,True,True,True,False,2,True,False,False,True,False,False,1,False,False,True,False,0.2522421524663677,False,False,False,False,False,False,normal
5426,6293,443,2,247,32,279,0.12955465587044535,18,1,False,False,True,True,True,True,False,2,True,False,False,True,False,False,1,False,False,False,True,0.22939068100358428,False,False,False,False,False,False,normal
5824,4834,443,1,45,0,45,0.0,1,4,False,False,False,True,False,True,True,1,True,False,False,True,False,False,1,False,True,False,True,0.0,True,False,False,False,True,True,dos_attack
6748,3087,22,2,364,395,759,1.085164835164835,4,2,False,False,True,True,True,True,False,2,True,False,False,False,True,False,1,False,False,False,False,0.9591567852437418,False,False,False,False,False,False,normal
827,8396,22,0,80,90,170,1.125,2,3,False,False,False,True,False,True,True,1,True,False,False,False,True,False,1,False,False,False,False,0.9411764705882353,False,False,False,False,False,True,brute_force
7819,7748,22,1,142,83574,83716,588.5492957746479,1,6,True,False,True,False,True,False,True,1,True,False,False,False,True,False,1,True,False,True,False,0.0033924219981843473,False,False,False,False,False,False,data_exfiltration
4464,2181,750,1,44,48,92,1.0909090909090908,2,2,False,False,False,True,False,True,True,1,False,False,False,False,False,False,1,False,True,False,False,0.9565217391304348,True,False,False,False,False,False,port_scan
670,3868,443,1,236,804,1040,3.406779661016949,17,3,False,True,True,True,True,True,False,2,True,False,False,True,False,False,1,False,False,True,False,0.4538461538461539,False,False,False,False,False,False,normal
4464,2181,23,1,14,28,42,2.0,2,2,False,False,False,True,False,True,True,1,True,True,False,False,False,False,1,False,True,False,False,0.6666666666666667,False,False,False,False,False,False,port_scan
4464,2181,610,1,27,50,77,1.8518518518518519,1,2,False,False,False,True,False,True,True,1,False,False,False,False,False,False,1,False,True,False,False,0.7012987012987013,True,False,False,False,False,False,port_scan
7819,7748,22,1,412,12992,13404,31.533980582524272,3,6,True,False,True,False,True,False,True,1,True,False,False,False,True,False,1,True,False,True,False,0.06147418680990746,False,False,False,False,False,False,data_exfiltration
4012,9136,80,4,210,200,410,0.9523809523809523,3,5,True,False,False,True,False,True,True,1,True,False,False,True,False,False,1,False,False,False,False,0.975609756097561,True,True,True,False,False,False,sql_injection
9535,4720,22,1,577,187,764,0.3240901213171577,23,4,False,False,True,True,True,True,False,2,True,False,False,False,True,False,1,False,False,False,True,0.4895287958115183,False,False,False,False,False,False,normal
7314,8320,22,2,923,305,1228,0.3304442036836403,9,5,True,False,True,True,True,True,False,2,True,False,False,False,True,False,1,False,False,False,True,0.496742671009772,False,False,False,False,False,False,normal
6861,6861,443,2,936,223,1159,0.23824786324786323,7,6,True,False,True,True,True,True,False,2,True,False,False,True,False,False,1,False,False,False,True,0.3848144952545298,False,False,False,False,False,False,normal
5994,3273,443,2,417,436,853,1.0455635491606714,15,6,True,False,True,True,True,True,False,2,True,False,False,True,False,False,1,False,False,False,False,0.977725674091442,False,False,False,False,False,False,normal
5824,4834,443,1,72,0,72,0.0,1,4,False,False,False,True,False,True,True,1,True,False,False,True,False,False,1,False,True,False,True,0.0,True,False,False,False,True,True,dos_attack
6293,3783,443,2,180,313,493,1.738888888888889,0,3,False,False,True,True,True,True,False,2,True,False,False,True,False,False,1,False,False,False,False,0.7302231237322515,False,False,False,False,False,False,normal
8645,778,443,1,838,25,863,0.029832935560859187,10,5,True,False,True,True,True,True,False,2,True,False,False,True,False,False,1,False,False,False,True,0.05793742757821552,False,False,False,False,False,False,normal
8894,6938,443,1,413,134,547,0.324455205811138,3,1,False,False,True,True,True,True,False,2,True,False,False,True,False,False,1,False,False,False,True,0.48994515539305306,False,False,False,False,False,False,normal
9557,8396,53,1,950,89,1039,0.09368421052631579,5,6,True,False,True,True,True,True,False,2,True,False,False,False,False,False,1,False,False,False,True,0.17131857555341679,False,False,False,False,False,False,normal
8272,3944,443,1,2972,1813,4785,0.6100269179004038,14,2,False,True,True,True,True,True,False,2,True,False,False,True,False,False,1,False,False,False,False,0.7577847439916405,False,False,False,False,False,False,normal
6938,2327,443,1,111,104,215,0.9369369369369369,19,1,False,False,True,True,True,True,False,2,True,False,False,True,False,False,1,False,False,False,False,0.9674418604651163,False,False,False,False,False,False,normal
2032,3087,22,1,953,341,1294,0.3578174186778594,23,1,False,False,True,True,True,True,False,2,True,False,False,False,True,False,1,False,False,False,True,0.527047913446677,False,False,False,False,False,False,normal
4464,2181,210,1,10,24,34,2.4,2,2,False,False,False,True,False,True,True,1,False,False,False,False,False,False,1,False,True,True,False,0.5882352941176471,True,False,False,False,False,False,port_scan
670,4527,443,2,917,395,1312,0.430752453653217,8,0,False,False,True,True,True,True,False,2,True,False,False,True,False,False,1,False,False,False,True,0.6021341463414633,False,False,False,False,False,False,normal
3273,7314,80,1,204,1120,1324,5.490196078431373,13,3,False,True,True,True,True,True,False,2,True,False,False,True,False,False,1,False,False,True,False,0.3081570996978852,False,False,False,False,False,False,normal
4777,6748,22,1,186,466,652,2.5053763440860215,4,0,False,False,True,True,True,True,False,2,True,False,False,False,True,False,1,False,False,True,False,0.5705521472392638,False,False,False,False,False,False,normal
3944,7819,53,1,744,292,1036,0.3924731182795699,8,0,False,False,True,True,True,True,False,2,True,False,False,False,False,False,1,False,False,False,True,0.5637065637065637,False,False,False,False,False,False,normal
5824,4834,443,1,13,0,13,0.0,1,4,False,False,False,True,False,True,True,1,True,False,False,True,False,False,1,False,True,False,True,0.0,False,False,False,False,True,True,dos_attack
3296,6349,53,1,217,234,451,1.0783410138248848,6,6,True,False,True,True,True,True,False,2,True,False,False,False,False,False,1,False,False,False,False,0.9623059866962306,False,False,False,False,False,False,normal
9345,4527,443,1,65,272,337,4.184615384615385,4,1,False,False,True,True,True,True,False,2,True,False,False,True,False,False,1,False,False,True,False,0.3857566765578635,False,False,False,False,False,False,normal
5824,4834,443,1,46,0,46,0.0,1,4,False,False,False,True,False,True,True,1,True,False,False,True,False,False,1,False,True,False,True,0.0,True,False,False,False,True,True,dos_attack
5426,1677,80,1,3084,1435,4519,0.4653047989623865,14,0,False,True,True,True,True,True,False,2,True,False,False,True,False,False,1,False,False,False,True,0.6350962602345651,False,False,False,False,False,False,normal
9489,5426,22,2,181,399,580,2.2044198895027622,6,1,False,False,True,True,True,True,False,2,True,False,False,False,True,False,1,False,False,True,False,0.6241379310344828,False,False,False,False,False,False,normal
7819,7748,22,1,471,67477,67948,143.2632696390658,2,6,True,False,True,False,True,False,True,1,True,False,False,False,True,False,1,True,False,True,False,0.013863542709130483,False,False,False,False,False,False,data_exfiltration
8665,8687,443,1,573,421,994,0.7347294938917975,19,4,False,False,True,True,True,True,False,2,True,False,False,True,False,False,1,False,False,False,False,0.8470824949698189,False,False,False,False,False,False,normal
4464,2181,140,1,18,42,60,2.3333333333333335,1,2,False,False,False,True,False,True,True,1,False,False,False,False,False,False,1,False,True,True,False,0.6,True,False,False,False,False,False,port_scan
4464,2181,380,1,0,31,31,1000.0,1,2,False,False,False,True,False,True,True,1,False,False,False,False,False,False,1,False,True,True,False,0.0,True,False,False,False,False,False,port_scan
827,8396,22,0,176,75,251,0.42613636363636365,2,3,False,False,False,True,False,True,True,1,True,False,False,False,True,False,1,False,False,False,True,0.5976095617529881,True,False,False,False,False,True,brute_force
3043,4834,443,1,3619,1272,4891,0.35147830892511744,17,0,False,True,True,True,True,True,False,2,True,False,False,True,False,False,1,False,False,False,True,0.520139030873032,False,False,False,False,False,False,normal
696,4527,443,2,613,225,838,0.367047308319739,2,2,False,False,True,True,True,True,False,2,True,False,False,True,False,False,1,False,False,False,True,0.5369928400954653,False,False,False,False,False,False,normal
4464,2181,40,1,2,15,17,7.5,1,2,False,False,False,True,False,True,True,1,False,False,False,False,False,False,1,False,True,True,False,0.23529411764705888,False,False,False,False,False,False,port_scan
4055,6861,443,1,1143,581,1724,0.5083114610673666,15,1,False,True,True,True,True,True,False,2,True,False,False,True,False,False,1,False,False,False,False,0.6740139211136891,False,False,False,False,False,False,normal
4012,9136,80,4,212,275,487,1.2971698113207548,3,5,True,False,False,True,False,True,True,1,True,False,False,True,False,False,1,False,False,False,False,0.8706365503080082,True,False,True,False,False,False,sql_injection
5606,5606,22,1,419,204,623,0.48687350835322196,3,4,False,False,True,True,True,True,False,2,True,False,False,False,True,False,1,False,False,False,True,0.6548956661316212,False,False,False,False,False,False,normal
2180,5505,80,1,1083,288,1371,0.2659279778393352,12,4,False,True,True,True,True,True,False,2,True,False,False,True,False,False,1,False,False,False,True,0.4201312910284464,False,False,False,False,False,False,normal
8812,1275,22,2,3534,458,3992,0.12959818902093945,17,4,False,True,True,False,True,False,True,1,True,False,False,False,True,False,1,False,False,False,True,0.2294589178356713,False,False,False,False,False,False,normal
7841,2995,53,2,927,206,1133,0.2222222222222222,7,0,False,False,True,True,True,True,False,2,True,False,False,False,False,False,1,False,False,False,True,0.36363636363636365,False,False,False,False,False,False,normal
5606,1920,443,2,302,162,464,0.5364238410596026,22,5,True,False,True,True,True,True,False,2,True,False,False,True,False,False,1,False,False,False,False,0.6982758620689655,False,False,False,False,False,False,normal
7819,7748,443,1,191,9122,9313,47.75916230366492,8,6,True,False,True,False,True,False,True,1,True,False,False,True,False,False,1,False,False,True,False,0.0410179319231182,False,False,False,False,False,False,data_exfiltration
3944,2181,80,1,2159,734,2893,0.33997220935618344,14,2,False,True,True,True,True,True,False,2,True,False,False,True,False,False,1,False,False,False,True,0.5074317317663326,False,False,False,False,False,False,normal
7819,7748,21,1,137,94152,94289,687.2408759124088,4,6,True,False,True,False,True,False,True,1,True,False,False,False,False,False,1,True,False,True,False,0.002905959337780706,False,False,False,False,False,False,data_exfiltration
9336,6349,53,1,69,236,305,3.420289855072464,19,0,False,False,True,True,True,True,False,2,True,False,False,False,False,False,1,False,False,True,False,0.45245901639344266,False,False,False,False,False,False,normal
529,8320,443,2,3827,414,4241,0.10817873007577737,16,2,False,True,True,True,True,True,False,2,True,False,False,True,False,False,1,False,False,False,True,0.19523697241216698,False,False,False,False,False,False,normal
778,4770,53,1,559,208,767,0.37209302325581395,2,6,True,False,True,True,True,True,False,2,True,False,False,False,False,False,1,False,False,False,True,0.5423728813559322,False,False,False,False,False,False,normal
1677,8396,80,1,4069,1333,5402,0.32759891865323176,10,3,False,True,True,True,True,True,False,2,True,False,False,True,False,False,1,False,False,False,True,0.49352091817845245,False,False,False,False,False,False,normal
4464,2181,880,1,29,22,51,0.7586206896551724,1,2,False,False,False,True,False,True,True,1,False,False,False,False,False,False,1,False,True,False,False,0.8627450980392157,True,False,False,False,False,False,port_scan
5994,598,53,2,156,370,526,2.371794871794872,6,1,False,False,True,True,True,True,False,2,True,False,False,False,False,False,1,False,False,True,False,0.5931558935361216,False,False,False,False,False,False,normal
4464,2181,250,1,25,25,50,1.0,1,2,False,False,False,True,False,True,True,1,False,False,False,False,False,False,1,False,True,False,False,1.0,True,False,False,False,False,False,port_scan
965,4777,443,1,85,359,444,4.223529411764706,3,2,False,False,True,True,True,True,False,2,True,False,False,True,False,False,1,False,False,True,False,0.38288288288288286,False,False,False,False,False,False,normal
5824,4834,443,1,85,0,85,0.0,1,4,False,False,False,True,False,True,True,1,True,False,False,True,False,False,1,False,True,False,True,0.0,False,False,False,False,True,True,dos_attack
1025,2947,53,1,929,310,1239,0.333692142088267,2,3,False,False,True,True,True,True,False,2,True,False,False,False,False,False,1,False,False,False,True,0.5004035512510089,False,False,False,False,False,False,normal
8396,2180,53,1,755,203,958,0.26887417218543047,8,1,False,False,True,True,True,True,False,2,True,False,False,False,False,False,1,False,False,False,True,0.4237995824634656,False,False,False,False,False,False,normal
4012,9136,80,4,508,257,765,0.5059055118110236,2,5,True,False,False,True,False,True,True,1,True,False,False,True,False,False,1,False,False,False,False,0.6718954248366014,False,True,True,False,False,False,sql_injection
7373,2181,80,1,2885,214,3099,0.07417677642980935,12,4,False,True,True,True,True,True,False,2,True,False,False,True,False,False,1,False,False,False,True,0.13810906744111007,False,False,False,False,False,False,normal
8192,6349,443,1,664,82,746,0.12349397590361445,4,1,False,False,True,True,True,True,False,2,True,False,False,True,False,False,1,False,False,False,True,0.21983914209115285,False,False,False,False,False,False,normal
4464,2181,540,1,1,6,7,6.0,2,2,False,False,False,True,False,True,True,1,False,False,False,False,False,False,1,False,True,True,False,0.2857142857142857,False,False,False,False,False,False,port_scan
2,1959,53,1,940,297,1237,0.3159574468085106,2,0,False,False,True,True,True,True,False,2,True,False,False,False,False,False,1,False,False,False,True,0.4801940177849636,False,False,False,False,False,False,normal
6748,9136,443,1,2790,82,2872,0.02939068100358423,15,2,False,True,True,True,True,True,False,2,True,False,False,True,False,False,1,False,False,False,True,0.057103064066852394,False,False,False,False,False,False,normal
827,8396,22,0,96,88,184,0.9166666666666666,2,3,False,False,False,True,False,True,True,1,True,False,False,False,True,False,1,False,False,False,False,0.9565217391304348,True,False,False,False,False,True,brute_force
4464,2181,740,1,42,8,50,0.19047619047619047,2,2,False,False,False,True,False,True,True,1,False,False,False,False,False,False,1,False,True,False,True,0.31999999999999995,False,False,False,False,False,False,port_scan
9718,1125,443,1,771,908,1679,1.1776913099870299,13,0,False,True,True,True,True,True,False,2,True,False,False,True,False,False,1,False,False,False,False,0.9184038117927338,False,False,False,False,False,False,normal
827,8396,22,0,197,39,236,0.19796954314720813,2,3,False,False,False,True,False,True,True,1,True,False,False,False,True,False,1,False,False,False,True,0.3305084745762712,True,False,False,False,False,True,brute_force
4445,4445,443,2,303,382,685,1.2607260726072607,4,2,False,False,True,True,True,True,False,2,True,False,False,True,False,False,1,False,False,False,False,0.8846715328467153,False,False,False,False,False,False,normal
4464,2181,600,1,14,36,50,2.5714285714285716,1,2,False,False,False,True,False,True,True,1,False,False,False,False,False,False,1,False,True,True,False,0.56,False,False,False,False,False,False,port_scan
5824,4834,443,1,5,0,5,0.0,1,4,False,False,False,True,False,True,True,1,True,False,False,True,False,False,1,False,True,False,True,0.0,True,False,False,False,True,True,dos_attack
3203,965,22,1,909,88,997,0.0968096809680968,23,0,False,False,True,True,True,True,False,2,True,False,False,False,True,False,1,False,False,False,True,0.17652958876629887,False,False,False,False,False,False,normal
4464,2181,650,1,18,4,22,0.2222222222222222,1,2,False,False,False,True,False,True,True,1,False,False,False,False,False,False,1,False,True,False,True,0.36363636363636365,False,False,False,False,False,False,port_scan
4464,2181,5432,1,31,39,70,1.2580645161290323,1,2,False,False,False,True,False,True,True,1,False,True,True,False,False,True,2,False,True,False,False,0.8857142857142857,False,False,False,False,False,False,port_scan
1920,696,22,1,308,374,682,1.2142857142857142,2,2,False,False,True,True,True,True,False,2,True,False,False,False,True,False,1,False,False,False,False,0.9032258064516129,False,False,False,False,False,False,normal
5824,4834,443,1,1,0,1,0.0,1,4,False,False,False,True,False,True,True,1,True,False,False,True,False,False,1,False,True,False,True,0.0,True,False,False,False,True,True,dos_attack
8687,4441,443,1,411,355,766,0.8637469586374696,18,4,False,False,True,True,True,True,False,2,True,False,False,True,False,False,1,False,False,False,False,0.9268929503916449,False,False,False,False,False,False,normal
5824,4834,443,1,64,0,64,0.0,1,4,False,False,False,True,False,True,True,1,True,False,False,True,False,False,1,False,True,False,True,0.0,False,False,False,False,True,True,dos_attack
5824,4834,443,1,10,0,10,0.0,1,4,False,False,False,True,False,True,True,1,True,False,False,True,False,False,1,False,True,False,True,0.0,True,False,False,False,True,True,dos_attack
3558,8272,22,1,96,62,158,0.6458333333333334,6,2,False,False,True,True,True,True,False,2,True,False,False,False,True,False,1,False,False,False,False,0.7848101265822784,False,False,False,False,False,False,normal
4464,2181,960,1,29,48,77,1.6551724137931034,1,2,False,False,False,True,False,True,True,1,False,False,False,False,False,False,1,False,True,False,False,0.7532467532467533,False,False,False,False,False,False,port_scan
9535,4445,53,1,282,432,714,1.5319148936170213,22,5,True,False,True,True,True,True,False,2,True,False,False,False,False,False,1,False,False,False,False,0.7899159663865546,False,False,False,False,False,False,normal
2181,7029,443,2,740,496,1236,0.6702702702702703,12,5,True,False,True,True,True,True,False,2,True,False,False,True,False,False,1,False,False,False,False,0.8025889967637541,False,False,False,False,False,False,normal
6293,2,22,1,844,164,1008,0.1943127962085308,18,6,True,False,True,True,True,True,False,2,True,False,False,False,True,False,1,False,False,False,True,0.32539682539682535,False,False,False,False,False,False,normal
3868,692,53,1,919,248,1167,0.26985854189336234,2,1,False,False,True,True,True,True,False,2,True,False,False,False,False,False,1,False,False,False,True,0.4250214224507284,False,False,False,False,False,False,normal
2995,3273,22,2,501,340,841,0.6786427145708582,5,3,False,False,True,True,True,True,False,2,True,False,False,False,True,False,1,False,False,False,False,0.8085612366230678,False,False,False,False,False,False,normal
827,8396,22,0,179,61,240,0.3407821229050279,1,3,False,False,False,True,False,True,True,1,True,False,False,False,True,False,1,False,False,False,True,0.5083333333333333,False,False,False,False,False,True,brute_force
6938,5426,443,2,455,340,795,0.7472527472527473,2,2,False,False,True,True,True,True,False,2,True,False,False,True,False,False,1,False,False,False,False,0.8553459119496856,False,False,False,False,False,False,normal
4527,1025,443,1,534,142,676,0.26591760299625467,1,3,False,False,True,True,True,True,False,2,True,False,False,True,False,False,1,False,False,False,True,0.4201183431952663,False,False,False,False,False,False,normal
965,1959,443,1,3607,756,4363,0.20959245910729138,16,4,False,True,True,True,True,True,False,2,True,False,False,True,False,False,1,False,False,False,True,0.34655053862021545,False,False,False,False,False,False,normal
827,8396,22,0,133,60,193,0.45112781954887216,1,3,False,False,False,True,False,True,True,1,True,False,False,False,True,False,1,False,False,False,True,0.6217616580310881,True,False,False,False,False,True,brute_force
4012,9136,80,4,885,479,1364,0.5412429378531074,3,5,True,False,False,True,False,True,True,1,True,False,False,True,False,False,1,False,False,False,False,0.7023460410557185,False,True,True,False,False,False,sql_injection
9417,9557,53,1,115,297,412,2.582608695652174,6,4,False,False,True,True,True,True,False,2,True,False,False,False,False,False,1,False,False,True,False,0.558252427184466,False,False,False,False,False,False,normal
6108,3944,22,1,854,193,1047,0.2259953161592506,5,6,True,False,True,True,True,True,False,2,True,False,False,False,True,False,1,False,False,False,True,0.36867239732569246,False,False,False,False,False,False,normal
9345,6293,443,1,213,312,525,1.4647887323943662,7,2,False,False,True,True,True,True,False,2,True,False,False,True,False,False,1,False,False,False,False,0.8114285714285714,False,False,False,False,False,False,normal
4464,2181,420,1,6,19,25,3.1666666666666665,1,2,False,False,False,True,False,True,True,1,False,False,False,False,False,False,1,False,True,True,False,0.48,False,False,False,False,False,False,port_scan
4766,4555,443,2,3706,735,4441,0.1983270372369131,16,4,False,True,True,True,True,True,False,2,True,False,False,True,False,False,1,False,False,False,True,0.33100653006079717,False,False,False,False,False,False,normal
5824,4834,443,1,100,0,100,0.0,1,4,False,False,False,True,False,True,True,1,True,False,False,True,False,False,1,False,False,False,True,0.0,False,False,False,False,True,True,dos_attack
4766,9136,443,1,917,75,992,0.08178844056706652,14,6,True,False,True,True,True,True,False,2,True,False,False,True,False,False,1,False,False,False,True,0.15120967741935487,False,False,False,False,False,False,normal
965,692,22,1,848,224,1072,0.2641509433962264,3,1,False,False,True,True,True,True,False,2,True,False,False,False,True,False,1,False,False,False,True,0.417910447761194,False,False,False,False,False,False,normal
4464,2181,20,1,7,4,11,0.5714285714285714,1,2,False,False,False,True,False,True,True,1,False,False,False,False,False,False,1,False,True,False,False,0.7272727272727273,True,False,False,False,False,False,port_scan
